name,tag,address,tel,url
きゃんでい,飲食店,〒615-8204 京都府京都市西京区松室北河原町2-1,075-963-6766,https://tabelog.com/kyoto/A2601/A260403/26025236/
有限会社松尾川よし,飲食店,〒615-8205 京都府京都市西京区松室中溝町2,075-391-6755,
スギ薬局  梅津南広町店,ドラッグストア・調剤薬局,〒615-0901 京都府京都市右京区梅津南広町９９番地１,075-863-4155,
とうま鍼灸すいな院,病院または医療機関等,〒615-0901 京都府京都市右京区梅津南広町32-1,075-432-8635,http://dokonet.jp/top/shop/kyoto/2859835
セブンイレブン高辻葛野西通店,コンビニ,〒615-0902 京都府京都市右京区梅津神田町54,075-862-5375,
ほっこりおいしいふうみ亭,飲食店,〒615-0903 京都府京都市右京区梅津堤下町６３－３,075-882-9895,
ローソン梅津高辻店,コンビニ,〒615-0903 京都府京都市右京区梅津堤下町63−2,075-864-1411,
やまや梅津店,飲食料品店,〒615-0907 京都府京都市右京区梅津段町38-1,075-406-1832,
キャビックタクシー,その他業種,〒615-0907 京都府京都市右京区梅津段町8番地,075-861-1188,https://www.cabik.co.jp/
フレンドマート梅津店,スーパー,〒615-0916 京都府京都市右京区梅津中村町37-1,075-873-3620,
フレスコ梅津店,スーパー,〒615-0923 京都府京都市右京区梅津中倉町１７,075-468-9171,https://www.super-fresco.co.jp/
フレスコ上桂店,スーパー,〒615-8213 京都府京都市西京区上桂北村町257,075-468-9171,https://www.super-fresco.co.jp/
メガネの三城  桂店,メガネ・コンタクトレンズ・補聴器,〒615-8222 京都府京都市西京区上桂御正町4-1,075-393-8618,https://www.paris-miki.co.jp/store/0496.html
八光第一交通株式会社,その他業種,〒615-8222 京都府京都市西京区上桂御正町10,075-381-6121,
ローソン上桂御正町店,コンビニ,〒615-8222 京都府京都市西京区上桂御正町10,075-382-5666,
セブンイレブン京都上桂前田町店,コンビニ,〒615-8223 京都府京都市西京区上桂前田町11-3,075-393-2773,
大垣書店 ブックパル五条店,書籍文房具小売店,〒615-8223 京都府京都市西京区上桂前田町22-3,075-381-0232,https://www.books-ogaki.co.jp/stores/pal-gojo/
にぎり長次郎上桂店,飲食店,〒615-8224 京都府京都市西京区上桂三ノ宮町50-3,075-382-0477,https://www.foodsnet.co.jp/
スギ薬局  桂五条店,ドラッグストア・調剤薬局,〒615-8224 京都府京都市西京区上桂三ノ宮町32番地1,075-874-5361,
セブンイレブン京都上桂宮ノ後町店,コンビニ,〒615-8227 京都府京都市西京区上桂宮ノ後町4,075-393-0557,
ロイヤルホスト桂店,飲食店,〒615-8237 京都府京都市西京区山田中吉見町9-1,075-392-7071,
セブンイレブン千代原口店,コンビニ,〒615-8238 京都府京都市西京区山田車塚町1番3,075-392-7117,
カレーハウスCOCO壱番屋右京梅津段町,飲食店,〒615-0932 京都府京都市右京区梅津上田町64-5,075-882-0069,
ローソン梅津後藤町店,コンビニ,〒615-0933 京都府京都市右京区梅津後藤町1-3,075-873-2135,
ドラッグコスモス梅津店,ドラッグストア・調剤薬局,〒615-0935 京都府京都市右京区梅津徳丸町6-1,075-873-3378,
スギドラッグ  梅津店,ドラッグストア・調剤薬局,〒615-0935 京都府京都市右京区梅津徳丸町２番地,075-873-2132,
スギ薬局  梅津調剤店,ドラッグストア・調剤薬局,〒615-0935 京都府京都市右京区梅津徳丸町3番地エリーフラッツ梅ノ宮１階,075-406-1851,
HOSHIDA TAXI,その他サービス業,〒615-0936 京都府京都市右京区梅津林口町26-15,075-882-2367,
ダックス西京上野橋店,ドラッグストア・調剤薬局,〒615-8003 京都府京都市西京区桂上野東町70,075-382-3086,http://www.dacs-shimizu.jp/
マツモト  上桂店,スーパー,〒615-8004 京都府京都市西京区桂畑ヶ田町67,075-382-1458,
ユニクロ上桂店,衣料・身の回り品取扱店,〒615-8005 京都府京都市西京区桂上野南町23ユニクロ上桂店,075-382-2325,https://www.uniqlo.com/jp/ja/
本格焼肉チファジャ  上桂店,飲食店,〒615-8018 京都府京都市西京区桂徳大寺町156,075-394-2900,http://chifaja.com/
ダックス西京桂東店,ドラッグストア・調剤薬局,〒615-8024 京都府京都市西京区桂西滝川町66,075-382-3885,http://www.dacs-shimizu.jp/
ファミリーマート桂西滝川町店,コンビニ,〒615-8024 京都府京都市西京区桂西滝川町19,075-382-0520,
バーミヤン  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-323-6150,
串家物語  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-325-0115,
かんざし  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-748-9520,
サーティワンアイスクリーム  イオンモール京都五条店,飲食料品店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-313-3001,
ピュアネイル  プティ  イオンモール京都五条店,その他サービス業,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-321-3581,
マジックミシン  イオンモール京都五条店,その他サービス業,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-314-9725,
リサイクルキング  イオンモール京都五条店,その他サービス業,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-326-8600,
リアット  イオンモール京都五条店,その他サービス業,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-321-7102,
揚げ天まる  イオンモール京都五条店  (フードコート店舗),飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-325-1610,
ちゃんぽん亭  総本家(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-326-8656,
ケンタッキーフライドチキン(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-323-6630,
キャンピングカーレンタル京都.com,レンタカー,〒615-0036 京都府京都市右京区西院太田町4番地MKIビル  1F,075-950-2300,https://campingcar-rental-kyoto.com/
スギ薬局  西大路五条店,ドラッグストア・調剤薬局,〒615-0042 京都府京都市右京区西院東中水町14番地西大路市営住宅１階,075-874-3313,
パゴン本店,衣料・身の回り品取扱店,〒615-0046 京都府京都市右京区西院西溝崎町17,075-322-2391,https://pagong.jp/
ココカラファイン  五条西小路店,ドラッグストア・調剤薬局,〒615-0047 京都府京都市右京区西院六反田町３３  ミリオンタウン１Ｆ,075-275-9571,
ファッションセンターしまむら  五条西小路店,衣料・身の回り品取扱店,〒615-0047 京都府京都市右京区西院六反田町33ミリオンタウン万代2F,075-325-4180,
ＭＫ石油  西四条営業所,ガソリンスタンド,〒615-0051 京都府京都市右京区西院安塚町25,075-321-1436,https://www.mk-group.co.jp/oil/index.html
ファミリーマート西院清水町店,コンビニ,〒615-0052 京都府京都市右京区西院清水町1,075-323-5260,
MKタクシー  西五条営業所,その他業種,〒615-0053 京都府京都市右京区西院久保田町６－７,075-311-3111,https://www.mk-group.co.jp/
ウエルシア右京西院月双店,ドラッグストア・調剤薬局,〒615-0054 京都府京都市右京区西院月双町22 ,075-311-7707,https://stores.welcia.co.jp/6650D
夢島タクシー,その他業種,〒615-0055 京都府京都市右京区西院西田町90番地1サンホワイト葛野303,075-322-3128,http://yumejima-taxi-3782.jp/
ファミリーマート天神川高辻店,コンビニ,〒615-0056 京都府京都市右京区西院西貝川町61,075-863-4078,
京つけもの富川,その他小売業,〒616-8001 京都府京都市右京区龍安寺御陵ノ下町5番地の２,075-466-6675,http://www.kyoto-tomikawa.jp
竹林の里,飲食店,〒616-8003 京都府京都市右京区龍安寺池ノ下町5-3,075-461-6215,
茶道体験カメリアガーデン,その他サービス業,〒616-8003 京都府京都市右京区龍安寺池ノ下町18番地茶道体験カメリアガーデン,070-5656-7808,https://www.camelliakyoto.com/
お好み焼き  克,飲食店,〒616-8011 京都府京都市右京区龍安寺斎宮町１−４,075-464-8981,http://okonomiyakikatsu.wixsite.com/katsu
あいおい食堂,飲食店,〒616-8012 京都府京都市右京区谷口垣ノ内町1-6,075-462-8694,
ワンダアカフエ,飲食店,〒616-8016 京都府京都市右京区龍安寺西ノ川町3-31,075-465-2468,
ファミリーマート妙心寺駅前店,コンビニ,〒616-8021 京都府京都市右京区花園天授ケ岡町9,075-467-8166,
京料理  花ごころ,飲食店,〒616-8034 京都府京都市右京区花園木辻北町1-5花園会館1階,075-467-1666,https://www.kyoto-hanagokoro.jp/
花園会館売店・都,その他小売業,〒616-8034 京都府京都市右京区花園木辻北町1-5,075-463-6359,
臨済宗妙心寺派,雑貨店,〒616-8035 京都府京都市右京区花園妙心寺町64妙心寺派宗務本所,075-463-3121,
モスバーガー(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-314-3560,
丸亀製麺(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-312-7778,
鳥ぷろ食堂(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-874-1110,
天下一品(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-313-1001,
肉問屋  肉まる商店(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-312-5707,
ディッパーダン(フードコート店舗)  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-323-9003,
ジャックインザドーナッツ  イオンモール京都五条店,飲食料品店,〒615-0035 京都府京都市右京区西院追分町25-1,075-313-1170,
ブレッドガーデン  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-326-8609,
とんかつととろろ膳かつ麦  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25‐1,075-963-6127,
そじ坊  イオンモール京都五条店,飲食店,〒615-0035 京都府京都市右京区西院追分町25-1イオンモール京都五条,075-314-9730,
ラーメン横綱  外大前店,飲食店,〒615-0057 京都府京都市右京区西院東貝川町19ラ・メゾン・ブランシュ1F,075-316-2244,https://www.4527.com/shop/gaidai.html
フレスコ西院店,スーパー,〒615-0061 京都府京都市右京区西院乾町55-1,075-468-9171,https://www.super-fresco.co.jp/
麵屋黒船『持帰りはラーメン・餃子・唐揚げ・焼肉小丼』,飲食店,〒615-0061 京都府京都市右京区西院乾町７０－１ジェミニビル１F,075-311-3633,https://tabelog.com/kyoto/A2601/A260401/26001315/
村中政彦（個人タクシーMKパートナー）,その他業種,〒615-0064 京都府京都市右京区西院久田町136番地宮本ハイツ308,06-6340-4446,
ココカラファイン  京都ファミリー店,ドラッグストア・調剤薬局,〒615-0072 京都府京都市右京区山ノ内池尻町１－１  京都ファミリー内１Ｆ,075-325-4104,
エディオン京都ファミリー店,家電販売店,〒615-0072 京都府京都市右京区山ノ内池尻町1-1京都ファミリー2階,075-325-0320,
イオンリテール株式会社  イオン京都西店,スーパー,〒615-0072 京都府京都市右京区山ノ内池尻町1番地1,075-311-3881,
茶房ひまわり京都西店,飲食店,〒615-0072 京都府京都市右京区山ノ内池尻町1-1京都ファミリー店内3階,075-326-1881,https://m-s-food.jp/index.php
みやけ  京都ファミリー店,その他小売業,〒615-0072 京都府京都市右京区山ノ内池尻町１京都ファミリー,075-315-1211,https://miyake1892.com
大垣書店 京都ファミリー店,書籍文房具小売店,〒615-0072 京都府京都市右京区山ノ内池尻町1-1京都ファミリー 3階,075-326-6660,https://www.books-ogaki.co.jp/stores/ogaki-family/
株式会社  志留久楼土,衣料・身の回り品取扱店,〒616-8041 京都府京都市右京区花園寺ノ前町31,075-464-2198,
やきとりやきとん  とりこ,飲食店,〒616-8042 京都府京都市右京区花園伊町31-5シャトーイトー1階,075-466-5071,
ツルハドラッグ京都花園駅前店,ドラッグストア・調剤薬局,〒616-8042 京都府京都市右京区花園伊町３７,075-467-9268,http://www.tsuruha.co.jp
竹とり,飲食店,〒616-8042 京都府京都市右京区花園伊町26-1,075-406-7991,
デイリーヤマザキJR花園駅前店,コンビニ,〒616-8043 京都府京都市右京区花園寺ノ内町5,075-821-4530,https://www.daily-yamazaki.jp
ENEOS  丸太町SS,ガソリンスタンド,〒616-8052 京都府京都市右京区花園薮ノ下町3,075-463-3074,
尚,飲食店,〒616-8053 京都府京都市右京区花園八ツ口町7-15,075-811-8938,https://tabelog.com/kyoto/A2601/A260203/26012651/
やまや花園店,その他小売業,〒616-8057 京都府京都市右京区花園木辻南町2-3,075-366-8875,
タイムテリア,飲食店,〒616-8062 京都府京都市右京区太秦安井春日町10-8,075-821-1273,
ダックス右京太秦東店,ドラッグストア・調剤薬局,〒616-8102 京都府京都市右京区太秦森ケ東町26-3,075-873-2355,http://www.dacs-shimizu.jp/
ファミリーマート太秦森ヶ東町店,コンビニ,〒616-8102 京都府京都市右京区太秦森ケ東町26-4,075-873-2853,
Mスクエア  京都ファミリー店,衣料・身の回り品取扱店,〒615-0072 京都府京都市右京区山ノ内池尻町1-1京都ファミリー２F,075-321-5583,
ユニクロ京都ファミリー店,衣料・身の回り品取扱店,〒615-0072 京都府京都市右京区山ノ内池尻町1-1京都ファミリー(区画番号124)ユニクロ京都ファミリー店,075-325-5707,https://www.uniqlo.com/jp/ja/
スギ薬局  山ノ内店,ドラッグストア・調剤薬局,〒615-0082 京都府京都市右京区山ノ内赤山町１５番地,075-325-3970,
ファミリーマート御池山ノ内店,コンビニ,〒615-0092 京都府京都市右京区山ノ内宮脇町18-1,075-813-5068,
志津屋  本店,その他小売業,〒615-0096 京都府京都市右京区山ノ内五反田町10,075-803-2550,
小川珈琲本店,飲食店,〒615-0802 京都府京都市右京区西京極北庄境町75,075-313-7334,https://www.oc-ogawa.co.jp/shop/
ダックス右京花屋町店,ドラッグストア・調剤薬局,〒615-0804 京都府京都市右京区西京極町ノ坪町3,075-325-3988,http://www.dacs-shimizu.jp/
KYOTO DX TAXI,その他サービス業,〒615-0807 京都府京都市右京区西京極東大丸町２４－１ハイツブルーバルーン４１３,090-9050-0773,
ファミリーマートヤスイカドノ五条店,コンビニ,〒615-0807 京都府京都市右京区西京極東大丸町32-2,075-315-0266,
ダックス右京葛野八条店,ドラッグストア・調剤薬局,〒615-0826 京都府京都市右京区西京極芝ノ下町7番地,075-326-1616,http://www.dacs-shimizu.jp/
グルメシティ上桂店,スーパー,〒615-8272 京都府京都市西京区山田畑田町１０－１,075-392-4147,https://www.daiei.co.jp/stores/d0826/
MASU TAXI,その他サービス業,〒615-8272 京都府京都市西京区山田畑田町17－29,090-1136-6297,http://masu-privatetaxi.com
ファミリーシミズ,ドラッグストア・調剤薬局,〒615-8281 京都府京都市西京区松尾木ノ曽町38,075-391-9319,http://www.dacs-shimizu.jp/
スギ薬局  上桂山田口店,ドラッグストア・調剤薬局,〒615-8281 京都府京都市西京区松尾木ノ曽町４７番地３,075-963-5081,
フレスコ桂店,スーパー,〒615-8522 京都府京都市西京区山田久田町1-9,075-468-9171,https://www.super-fresco.co.jp/
ローソン桂徳大寺店,コンビニ,〒6158302 京都府京都市西京区桂徳大寺南町13,075-382-1116,
京都嵐山温泉  風風の湯,その他サービス業,〒616-0001 京都府京都市西京区嵐山上河原町1,075-863-1126,
京都嵐山温泉  花伝抄,その他小売業,〒616-0003 京都府京都市西京区嵐山西一川町５－４,075-863-4455,https://www.hotespa.net/hotels/kadensho/
カフェリゾートRan Zan,飲食店,〒616-0003 京都府京都市西京区嵐山西一川町8-3,075-861-0251,
堀口タクシー,その他業種,〒615-0826 京都府京都市右京区西京極芝ノ下町８－２,075-313-5090,
ファミリーマートかどの七条店,コンビニ,〒615-0827 京都府京都市右京区西京極南方町70-1,075-326-2656,
北尾タクシー,その他サービス業,〒615-0851 京都府京都市右京区西京極西池田町62-7,090-2013-7221,
にぎり長次郎西京極店,飲食店,〒615-0851 京都府京都市右京区西京極西池田町27,075-321-6424,https://www.foodsnet.co.jp/
セブンイレブン西京極駅前店,コンビニ,〒615-0851 京都府京都市右京区西京極西池田町２９,075-311-0300,
ファミリーマート西京極駅前店,コンビニ,〒615-0851 京都府京都市右京区西京極西池田町9-5西京極駅前ビル,075-325-5583,
八つ橋庵とししゅうやかた,飲食店,〒615-0877 京都府京都市右京区西京極西衣手町３６,075-313-2151,
セブンイレブン西京極運動公園,コンビニ,〒615-0884 京都府京都市右京区西京極郡町72,075-323-3865,
京ローケツ やまもと染工,その他業種,〒615-0885 京都府京都市右京区西京極午塚町73,075-313-1871,https://www.roketsu.com
ファミリーマート葛野西通店,コンビニ,〒615-0885 京都府京都市右京区西京極午塚町57番,075-325-1990,
ココス京都梅津店,飲食店,〒615-0901 京都府京都市右京区梅津南広町３１－１,075-873-5712,https://www.f-star.co.jp/
渡月亭  碧川閣,飲食店,〒616-0004 京都府京都市西京区嵐山中尾下町54番地の4,075-871-1310,https://www.togetsutei.co.jp/
渡月亭  秀山閣,飲食店,〒616-0004 京都府京都市西京区嵐山中尾下町56番地,075-871-1310,https://www.togetsutei.co.jp/
京都オルゴール堂  嵐山店,その他小売業,〒616-0004 京都府京都市西京区嵐山中尾下町54-3,075-366-3395,
星のや京都  ショップ及びスパ,その他小売業,〒616-0007 京都府京都市西京区嵐山元録山町11-2星のや京都,075-871-0002,
京料理屋  嵐山さくら,飲食店,〒616-0013 京都府京都市西京区嵐山風呂ノ橋町20-6,075-861-9098,
CROSS Burger&Beer/Coffee,飲食店,〒616-0016 京都府京都市西京区嵐山上海道町48番地,075-863-5885,
京料理鳥米,飲食店,〒616-0022 京都府京都市西京区嵐山朝月町66,075-872-7711,https://www.youtube.com/channel/UCZAYC9FvdGZGaFRqhtWpn6A
京料理鳥米  売店,飲食料品店,〒616-0022 京都府京都市西京区嵐山朝月町66,075-872-7711,http://www.toriyone.com
ファミリーマート松尾大社前,コンビニ,〒616-0023 京都府京都市西京区嵐山宮ノ前町103,075-863-5328,
京つけものもり  松尾大社店,その他小売業,〒616-0024 京都府京都市西京区嵐山宮町3松尾大社境内,075-865-0105,http://www.kyoto-mori.com
団ぷ鈴,飲食店,〒616-0024 京都府京都市西京区嵐山宮町３,075-861-0078,
京こもの衣笠,雑貨店,〒616-8001 京都府京都市右京区龍安寺御陵ノ下町５,075-461-2631,https://kyoto-kinugasa.co.jp
天使の里  霞中庵,その他小売業,〒616-8371 京都府京都市右京区嵯峨天龍寺若宮町12,075-872-3100,https://dollfie.volks.co.jp/shop/tenshinosato/
STEAK OTSUKA,飲食店,〒616-8371 京都府京都市右京区嵯峨天龍寺若宮町21-3,075-864-7989,https://www.steak-otsuka.com/
ヌーベルジャポネーゼ嵐山,飲食店,〒616-8372 京都府京都市右京区嵯峨天龍寺広道町3-4ホテルビナリオ嵯峨嵐山,075-871-9711,https://hotel-binario.jp/arashiyama/sp/
ブックアンドカフェTUTTI,飲食店,〒616-8372 京都府京都市右京区嵯峨天龍寺広道町3-4ホテルビナリオ嵯峨嵐山,075-871-9711,https://hotel-binario.jp/arashiyama/sp/
文教スタヂオ  嵯峨野営業所,その他サービス業,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町嵯峨野観光鉄道㈱19世紀ホール西２F写真部,080-8944-1015,
ペンションマインドゲーム  レストラン,飲食店,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町４８－５,075-871-3900,http://www.mind-games.jp
セブン-イレブンキヨスクJR嵯峨嵐山駅改札口,コンビニ,〒616-8373 京都府京都市右京区嵯峨天竜寺車道町11-1,075-863-5510,
トロッコ嵯峨駅乗車券売場,その他業種,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町トロッコ嵯峨駅,075-871-3994,https://www.sagano-kanko.co.jp/
「嵯峨の庵」,その他業種,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町トロッコ嵯峨駅,075-871-3994,https://www.sagano-kanko.co.jp/
「らんらん」,その他業種,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町トロッコ嵯峨駅,075-871-3994,https://www.sagano-kanko.co.jp/
レンタサイクル,その他業種,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町トロッコ嵯峨駅,075-871-3994,https://www.sagano-kanko.co.jp/
トロッコ嵯峨駅保津川カウンター,その他業種,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町トロッコ嵯峨駅,075-871-3994,https://www.sagano-kanko.co.jp/
Ｒｉｃｋｓｈａｗ  ｃａｆｅ,飲食店,〒616-8373 京都府京都市右京区嵯峨天龍寺車道町26,075-334-6462,http://rickshawcafe.ebisuya.com/
ハートプラザKYOTOぶらり嵐山,その他小売業,〒616-8374 京都府京都市右京区嵯峨天龍寺北造路町18-1,075-865-0339,https://plaza.kyoto-hotheart.jp/
京嵯峨野竹路庵,その他小売業,〒616-8374 京都府京都市右京区嵯峨天龍寺北造町45-4,075-864-2371,
京嵯峨野  竹路庵本店,飲食料品店,〒616-8374 京都府京都市右京区嵯峨天龍寺北造路町45-4,075-864-2371,http://www.kuchibabussan.co.jp
嵐山喜重郎,飲食店,〒616-8374 京都府京都市右京区嵯峨天龍寺北造路町18-27,075-366-0732,https://kijurou.gorp.jp/
株式会社Ｂｒｕｃｅ,雑貨店,〒616-8374 京都府京都市右京区嵯峨天龍寺北造路町５０番地３,075-881-6966,https://www.bruce-kyoto.com/
りらっくま茶房ショップ嵐山店,その他小売業,〒616-8374 京都府京都市右京区嵯峨天龍寺北造路町15,075-863-2666,
りらっくま茶房ハニースタンド嵐山店,その他小売業,〒616-8374 京都府京都市右京区嵯峨天龍寺北造路町15,075-863-2666,
よーじや  嵯峨野嵐山店,衣料・身の回り品取扱店,〒616-8375 京都府京都市右京区嵯峨天龍寺立石町２番地１３,075-865-2212,
良彌,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町31番地,075-871-0448,
嵐山かづら野,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-1,075-861-1656,
本家八ッ橋  嵐山店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37,075-861-1671,http://honkeyatsuhashi.co.jp
嵐山萬松洞,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町19-4,075-861-1008,
レストラン嵐山,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町３３番地,075-872-5111,https://www.r-arashiyama.com/
TRATTORIA FIUME,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町３３番地,075-872-5111,https://www.r-arashiyama.com/
和Cafeひゅーめ,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町３３番地,075-872-5111,https://www.r-arashiyama.com/
京つけものもり  嵐山店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20はんなり・ほっこりスクエア,075-861-7336,http://www.kyoto-mori.com
京つけものもり  AKOGAREYA店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37AKOGAREYA内,075-864-5101,http://www.kyoto-mori.com
嵐丼,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20-1京福嵐山駅はんなりほっこりスクエア2F,075-873-1881,
POLA THE BEAUTY 太秦天神川店,その他サービス業,〒616-8104 京都府京都市右京区太秦下刑部町10-4リージョン御池2F,075-865-1055,https://www.pola.net/shop/50716
フレスコ天神川店,スーパー,〒616-8104 京都府京都市右京区太秦下刑部町10-5,075-468-9171,https://www.super-fresco.co.jp/
きあっそ  太秦天神川店,飲食店,〒616-8104 京都府京都市右京区太秦下刑部町Paese御池１階,075-871-5820,
ファッションセンターしまむら  太秦店,衣料・身の回り品取扱店,〒616-8104 京都府京都市右京区太秦下刑部町170ファッションセンターしまむら,075-863-5565,
京都相互タクシー株式会社,その他業種,〒616-8104 京都府京都市右京区太秦下刑部町7,075-861-2887,
酒とごはん 茶トラ,飲食店,〒616-8105 京都府京都市右京区太秦森ケ前町16-33,090-8755-2052,
株式会社  三京,その他小売業,〒616-8106 京都府京都市右京区太秦森ケ西町27-17,075-873-5241,https://www.shisyu.net/
足立石油株式会社  天神川SS,その他サービス業,〒616-8111 京都府京都市右京区太秦下角田町18,075-861-1622,
セブンイレブン天神川三条店,コンビニ,〒616-8111 京都府京都市右京区太秦下角田町１５ー６,075-864-5358,
焼肉さの,飲食店,〒616-8121 京都府京都市右京区太秦垣内町10,075-864-6321,
AKOGAREYA  辻利,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-8,075-871-0171,http://www.akogareya.com/
AKOGAREYA  メディアスクエア,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-8,075-871-0171,http://www.akogareya.com/
AKOGAREYA  ARK,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-8,075-871-0171,http://www.akogareya.com/
AKOGAREYA  嵐山菓寮,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-8,075-871-0171,http://www.akogareya.com/
京都オルゴール堂  嵯峨店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町30-35,075-468-1890,
嵐山ぎゃあてい,飲食店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町19-8,075-862-2411,
京の糀屋  嵐山竹取店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町20-24,090-7964-5760,
おたべAKOGAREYA催事店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-8,075-872-0510,
カランコロン京都  嵐山店,雑貨店,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町35,075-882-0678,
招喜屋嵐山店,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町37-3まつもとビル,075-863-0611,
嵐山ちりめん細工館,その他小売業,〒616-8384 京都府京都市右京区嵯峨天龍寺造路町19-2,075-862-6332,
京富,飲食店,〒616-8125 京都府京都市右京区太秦組石町10-3,075-865-2230,
西都交通株式会社  右京営業所,その他サービス業,〒616-8132 京都府京都市右京区太秦滝ケ花町22-1,075-861-2131,
フレスコ太秦店,スーパー,〒616-8136 京都府京都市右京区太秦荒木町１６番地６,075-468-9171,https://www.super-fresco.co.jp/
ローソン太秦荒木町店,コンビニ,〒616-8136 京都府京都市右京区太秦荒木町1番地,075-864-4506,
スギ薬局  太秦店,ドラッグストア・調剤薬局,〒616-8141 京都府京都市右京区太秦棚森町10番地8,075-432-7913,
ローソン京都民医連中央病院店,コンビニ,〒616-8147 京都府京都市右京区太秦土本町2-1,075-865-4500,
フレスコ帷子ノ辻店,スーパー,〒616-8151 京都府京都市右京区太秦帷子ノ辻町３０-３,075-468-9171,https://www.super-fresco.co.jp/
フレスコにっさん太秦店,スーパー,〒616-8152 京都府京都市右京区太秦堀ヶ内町３２－１,075-468-9171,https://www.super-fresco.co.jp/
東映太秦映画村,その他サービス業,〒616-8161 京都府京都市右京区太秦東蜂岡町10番地,075-864-7714,https://www.toei-eigamura.com/
ローソン太秦蜂岡町店,コンビニ,〒616-8162 京都府京都市右京区太秦蜂岡町３５－２,075-861-8837,
和食さと  京都桂店,飲食店,〒616-8165 京都府西京区樫原盆山６－２和食さと  京都桂店,075-382-1130,
洛柿舎,雑貨店,〒616-8375 京都府京都市右京区嵯峨天龍寺立石町2-3,075-872-4067,
夢京都  嵐山店,その他サービス業,〒616-8376 京都府京都市右京区嵯峨天龍寺瀬戸川町,075-871-2233,
中嶋象嵌  昇龍苑店,その他小売業,〒616-8376 京都府京都市右京区嵯峨天龍寺芒ノ馬場町40‐8昇龍苑,075-871-2610,
アジアン雑貨ハイダウェイ,雑貨店,〒616-8381 京都府京都市右京区嵯峨天龍寺龍門町20荒木マンション,075-871-1003,http://store.shopping.yahoo.co.jp/hideaway
